Vornamen;Nachname;Geburtsjahr;partei;wahlkreis;bundesland;Listenplatz;jahr
Petra;Reidath;1968;BÜNDNIS21;-1;Hamburg;4;2021
Nana Asantewa;Asafu-Adjei;1977;du.;-1;Hamburg;1;2021
Eva Gabi;Rost;1981;du.;-1;Hamburg;2;2021
Zandile Amy;Ngono;1993;du.;-1;Hamburg;3;2021
Aimée Dorothea Omanda;Pingel;1978;du.;-1;Hamburg;4;2021
Melis;Yilmaz;1991;du.;-1;Hamburg;5;2021
Steffan;Nethe;1981;LKR;-1;Hamburg;1;2021
Simon Egon Jürgen;Rohlfing;1974;LKR;-1;Hamburg;2;2021
Johannes Helmut;Purwin;1975;LKR;-1;Hamburg;3;2021
Wolfgang Max Walter;Schlage;1954;LKR;-1;Hamburg;4;2021
Bernd;Anders;1970;LKR;-1;Hamburg;5;2021
Michael;Brandt;1959;Die Humanisten;-1;Hamburg;1;2021
Dana;Wenske;1978;Die Humanisten;-1;Hamburg;2;2021
Bengt;Cymbala;1994;Die Humanisten;-1;Hamburg;3;2021
Stefan;Kansy;1972;Die Humanisten;-1;Hamburg;4;2021
Jan Ole Bernd;Hartz;1983;Die Humanisten;-1;Hamburg;5;2021
Frank;Lüttschwager;1964;Die Humanisten;-1;Hamburg;6;2021
Christoph;Mewes;1981;PIRATEN;-1;Hamburg;1;2021
Arthur;Kaiser;1982;PIRATEN;-1;Hamburg;2;2021
Frieder Ulrich;Kirsch;1978;PIRATEN;-1;Hamburg;3;2021
Heino Arred;Schenck;1963;PIRATEN;-1;Hamburg;4;2021
Friedhelm Hartmut;Michnia;1955;PIRATEN;-1;Hamburg;5;2021
Peter René;Pönitz;1982;PIRATEN;-1;Hamburg;6;2021
Sarah;El Jobeili;1985;Team Todenhöfer;-1;Hamburg;1;2021
Alan Stanislaw;Szutkowski;1991;Team Todenhöfer;-1;Hamburg;2;2021
Aydogan;Gün;1979;Team Todenhöfer;-1;Hamburg;3;2021
Taymaz;Soltani Germy;1981;Team Todenhöfer;-1;Hamburg;4;2021
Isabel Marion;Formella;1977;Team Todenhöfer;-1;Hamburg;5;2021
Farah;Osman;1992;Team Todenhöfer;-1;Hamburg;6;2021
Mehran Jamma;Harbehband;1989;Team Todenhöfer;-1;Hamburg;7;2021
Cem;Sentürk;1984;Team Todenhöfer;-1;Hamburg;8;2021
Luca Alexandra;Beitz;1997;Volt;-1;Hamburg;1;2021
Dirk;Kotte;1978;Volt;-1;Hamburg;2;2021
Lina Sophie;Fränzel;1995;Volt;-1;Hamburg;3;2021
Sören Alexander;Horn;1987;Volt;-1;Hamburg;4;2021
Johanna Lea Sophie;Zymelka;1997;Volt;-1;Hamburg;5;2021
Tim-Oliver;Horz;1978;Volt;-1;Hamburg;6;2021
Sarah;Fischer;1995;Volt;-1;Hamburg;7;2021
Henrik;Wiedwald;1998;Volt;-1;Hamburg;8;2021
Maj-Britt;Hansen;1995;Volt;-1;Hamburg;9;2021
Harry Gerolf Marc;Apelt;1983;Volt;-1;Hamburg;10;2021
Steffen;Kramer;1990;Volt;-1;Hamburg;11;2021
Jan-Martin;Thoden;1975;Volt;-1;Hamburg;12;2021
Hendrik;Hoppenstedt;1972;CDU;-1;Niedersachsen;1;2021
Michael;Grosse-Brömer;1960;CDU;-1;Niedersachsen;2;2021
Gitta;Connemann;1964;CDU;-1;Niedersachsen;3;2021
Mathias Wolfgang Antonius;Middelberg;1964;CDU;-1;Niedersachsen;4;2021
Enak Matthias;Ferlemann;1963;CDU;-1;Niedersachsen;5;2021
Anne;Janssen;1982;CDU;-1;Niedersachsen;6;2021
Tilman Moritz;Kuban;1987;CDU;-1;Niedersachsen;7;2021
Carsten;Müller;1970;CDU;-1;Niedersachsen;8;2021
Mareike Lotte;Wulf;1979;CDU;-1;Niedersachsen;9;2021
Fritz;Güntzler;1966;CDU;-1;Niedersachsen;10;2021
Stephan Theodor Johannes;Albani;1968;CDU;-1;Niedersachsen;11;2021
Ingrid;Pahlmann;1957;CDU;-1;Niedersachsen;12;2021
Henning Rudolf Helmut;Otte;1968;CDU;-1;Niedersachsen;13;2021
Ute;Bertram;1961;CDU;-1;Niedersachsen;14;2021
Maximilian Marius;Oppelt;1986;CDU;-1;Niedersachsen;15;2021
Diana;Rieck-Vogt;1972;CDU;-1;Niedersachsen;16;2021
Eckhard;Pols;1962;CDU;-1;Niedersachsen;17;2021
Oliver Klaus;Grundmann;1971;CDU;-1;Niedersachsen;18;2021
Andreas;Weber;1979;CDU;-1;Niedersachsen;19;2021
Holger;Bormann;1981;CDU;-1;Niedersachsen;20;2021
Andreas;Mattfeldt;1969;CDU;-1;Niedersachsen;21;2021
André;Berghegger;1972;CDU;-1;Niedersachsen;22;2021
Roy;Kühne;1967;CDU;-1;Niedersachsen;23;2021
Axel;Knoerig;1967;CDU;-1;Niedersachsen;24;2021
Maik;Beermann;1981;CDU;-1;Niedersachsen;25;2021
Philipp Josef Erich;Albrecht;1995;CDU;-1;Niedersachsen;26;2021
Joachim Lübbo;Kleen;1974;CDU;-1;Niedersachsen;27;2021
Carsten;Büttinghaus;1982;CDU;-1;Niedersachsen;28;2021
Albert;Stegemann;1976;CDU;-1;Niedersachsen;29;2021
Silvia Maria;Breher;1973;CDU;-1;Niedersachsen;30;2021
Britta Ursula;Witte;1959;CDU;-1;Niedersachsen;31;2021
Annelene;Bornmann;1991;CDU;-1;Niedersachsen;32;2021
Kathleen;Radeck;1971;CDU;-1;Niedersachsen;33;2021
Rainer;Hajek;1945;CDU;-1;Niedersachsen;34;2021
Barbara;Woltmann;1957;CDU;-1;Niedersachsen;35;2021
Andrea Christine;Risius;1967;CDU;-1;Niedersachsen;36;2021
Olaf Arno Albert;Lichy;1958;CDU;-1;Niedersachsen;37;2021
Cornelia Maria Elisabeth;Hesselmann;1963;CDU;-1;Niedersachsen;38;2021
Anika;Bittner;1995;CDU;-1;Niedersachsen;39;2021
Till Olaf;Voß;1982;CDU;-1;Niedersachsen;40;2021
Jonas;Schlossarek;1995;CDU;-1;Niedersachsen;41;2021
Maria;Berg;1958;CDU;-1;Niedersachsen;42;2021
Nesrin;Odabasi;1973;CDU;-1;Niedersachsen;43;2021
Alexander Konrad Heinz Ulrich;Börger;1976;CDU;-1;Niedersachsen;44;2021
Silke Ute Ingetraud Marion;Kollster;1963;CDU;-1;Niedersachsen;45;2021
Monika;Insinger;1956;CDU;-1;Niedersachsen;46;2021
Jobst-Alexander;Dreß;1986;CDU;-1;Niedersachsen;47;2021
Juliane Gertrud;Große-Neugebauer;1966;CDU;-1;Niedersachsen;48;2021
Petra;Averbeck;1959;CDU;-1;Niedersachsen;49;2021
Benjamin;Müller;1988;CDU;-1;Niedersachsen;50;2021
Diana;Siedentopf;1982;CDU;-1;Niedersachsen;51;2021
Kerstin;Lorentsen;1964;CDU;-1;Niedersachsen;52;2021
Kai-Christian;Schönwald;1997;CDU;-1;Niedersachsen;53;2021
Anja Susanne;Thiede;1971;CDU;-1;Niedersachsen;54;2021
Beate;Senholdt;1966;CDU;-1;Niedersachsen;55;2021
Frank;Germeshausen;1966;CDU;-1;Niedersachsen;56;2021
Klara;Horst;1995;CDU;-1;Niedersachsen;57;2021
Claudia Selma;Staiger;1959;CDU;-1;Niedersachsen;58;2021
Andreas;Ahnefeld;1984;CDU;-1;Niedersachsen;59;2021
Meike;Lübbers;1996;CDU;-1;Niedersachsen;60;2021
Heike;Benecke;1979;CDU;-1;Niedersachsen;61;2021
Cornell-Anette;Babendererde;1971;CDU;-1;Niedersachsen;62;2021
Wolfgang-Hubertus;Heil;1972;SPD;-1;Niedersachsen;1;2021
Susanne;Mittag;1958;SPD;-1;Niedersachsen;2;2021
Matthias;Miersch;1968;SPD;-1;Niedersachsen;3;2021
Svenja;Stadler;1976;SPD;-1;Niedersachsen;4;2021
Lars;Klingbeil;1978;SPD;-1;Niedersachsen;5;2021
Siemtje Victoria Regine Ilse Santjer;Möller;1983;SPD;-1;Niedersachsen;6;2021
Dennis;Rohde;1986;SPD;-1;Niedersachsen;7;2021
Yasmin;Fahimi;1967;SPD;-1;Niedersachsen;8;2021
Johannes;Schraps;1983;SPD;-1;Niedersachsen;9;2021
Frauke;Heiligenstadt;1966;SPD;-1;Niedersachsen;10;2021
Johann;Saathoff;1967;SPD;-1;Niedersachsen;11;2021
Dunja Eleonore Angelika;Kreiser;1971;SPD;-1;Niedersachsen;12;2021
Bernd Helmut;Westphal;1960;SPD;-1;Niedersachsen;13;2021
Anja;Troff-Schaffarzyk;1969;SPD;-1;Niedersachsen;14;2021
Jakob;Blankenburg;1997;SPD;-1;Niedersachsen;15;2021
Marja-Liisa;Völlers;1984;SPD;-1;Niedersachsen;16;2021
Andreas Milan Gerhard;Philippi;1965;SPD;-1;Niedersachsen;17;2021
Anke;Hennig;1964;SPD;-1;Niedersachsen;18;2021
Falko;Mohrs;1984;SPD;-1;Niedersachsen;19;2021
Peggy;Schierenbeck;1970;SPD;-1;Niedersachsen;20;2021
Manuel;Gava;1991;SPD;-1;Niedersachsen;21;2021
Rebecca;Schamber;1975;SPD;-1;Niedersachsen;22;2021
Daniel Dominik;Schneider;1976;SPD;-1;Niedersachsen;23;2021
Daniela Friederike;Ridder;1962;SPD;-1;Niedersachsen;24;2021
Alexander;Bartz;1984;SPD;-1;Niedersachsen;25;2021
Christos;Pantazis;1975;SPD;-1;Niedersachsen;26;2021
Dirk-Ulrich August Heinrich;Mende;1957;SPD;-1;Niedersachsen;27;2021
Anna Helga Angela;Hohmann;1963;SPD;-1;Niedersachsen;28;2021
Adis;Ahmetovic;1993;SPD;-1;Niedersachsen;29;2021
Michael;Harjes;1974;SPD;-1;Niedersachsen;30;2021
Silke;Gardlo;1970;SPD;-1;Niedersachsen;31;2021
Kai;Köser;1978;SPD;-1;Niedersachsen;32;2021
Eckhard;Wagner;1958;SPD;-1;Niedersachsen;33;2021
Barbara;Fahncke;1959;SPD;-1;Niedersachsen;34;2021
Daniel;Schweer;1982;SPD;-1;Niedersachsen;35;2021
Daniela;Rump;1996;SPD;-1;Niedersachsen;36;2021
Niels;Schockemöhle;1993;SPD;-1;Niedersachsen;37;2021
Thomas;Grambow;1963;SPD;-1;Niedersachsen;38;2021
Brigitte;Brinkmann;1965;SPD;-1;Niedersachsen;39;2021
Doris;Brandt;1958;SPD;-1;Niedersachsen;40;2021
Bastian;Schenk;2000;SPD;-1;Niedersachsen;41;2021
Reinhard;Dobelmann;1958;SPD;-1;Niedersachsen;42;2021
Eva-Marie;Flügge;1954;SPD;-1;Niedersachsen;43;2021
Sonja;Berg;1983;SPD;-1;Niedersachsen;44;2021
Andrea;Eibs-Lüpcke;1962;SPD;-1;Niedersachsen;45;2021
Kristina Verena;Harings;1989;SPD;-1;Niedersachsen;46;2021
Marten;Gäde;1986;SPD;-1;Niedersachsen;47;2021
Amina;Yousaf;1990;SPD;-1;Niedersachsen;48;2021
Benedikt;Pape;1995;SPD;-1;Niedersachsen;49;2021
Heike;Beckord;1963;SPD;-1;Niedersachsen;50;2021
Holger;Kromminga;1971;SPD;-1;Niedersachsen;51;2021
Carl Johann;Niederste Frielinghaus;1999;SPD;-1;Niedersachsen;52;2021
Manon Philine;Luther;1996;SPD;-1;Niedersachsen;53;2021
Lina-Johanna;Menke;1992;SPD;-1;Niedersachsen;54;2021
Tomke Anne;Meier;1986;SPD;-1;Niedersachsen;55;2021
Katja;Brößling;1975;SPD;-1;Niedersachsen;56;2021
Maria Ontina;Winter;1966;SPD;-1;Niedersachsen;57;2021
Jonas;Farwig;1998;SPD;-1;Niedersachsen;58;2021
Dennis;Grages;1987;SPD;-1;Niedersachsen;59;2021
Louisa-Bärbel;Baumgarten;1984;SPD;-1;Niedersachsen;60;2021
Nicole;Piechotta;1987;SPD;-1;Niedersachsen;61;2021
Marek;Wischnewski;1994;SPD;-1;Niedersachsen;62;2021
Dennis;True;1988;SPD;-1;Niedersachsen;63;2021
Hannes Joel;Henze;1998;SPD;-1;Niedersachsen;64;2021
Aynur;Colpan;1990;SPD;-1;Niedersachsen;65;2021
Christian;Dürr;1977;FDP;-1;Niedersachsen;1;2021
Jens;Beeck;1969;FDP;-1;Niedersachsen;2;2021
Anja;Schulz;1985;FDP;-1;Niedersachsen;3;2021
Konstantin Elias;Kuhle;1989;FDP;-1;Niedersachsen;4;2021
Knut;Gerschau;1961;FDP;-1;Niedersachsen;5;2021
Gero Clemens;Hocker;1975;FDP;-1;Niedersachsen;6;2021
Matthias;Seestern-Pauly;1984;FDP;-1;Niedersachsen;7;2021
Anikó;Merten;1982;FDP;-1;Niedersachsen;8;2021
Henrik Harald Malte;Jacobs;1986;FDP;-1;Niedersachsen;9;2021
Daniel Stephan;Rüdel;1992;FDP;-1;Niedersachsen;10;2021
Sarah;Buss;1981;FDP;-1;Niedersachsen;11;2021
Nino;Ruschmeyer;1981;FDP;-1;Niedersachsen;12;2021
Nadin;Zaya;1998;FDP;-1;Niedersachsen;13;2021
Steven;Hermeling;1997;FDP;-1;Niedersachsen;14;2021
Carolin;Abeln;1992;FDP;-1;Niedersachsen;15;2021
Nemir;Ali;1996;FDP;-1;Niedersachsen;16;2021
Kristin Erika;Krumm;1987;FDP;-1;Niedersachsen;17;2021
Moritz;Mönkemeyer;2000;FDP;-1;Niedersachsen;18;2021
Anton Marcus Hendrikus;Born;1962;FDP;-1;Niedersachsen;19;2021
Hendrik;Theemann;1969;FDP;-1;Niedersachsen;20;2021
Max;Weitemeier;1999;FDP;-1;Niedersachsen;21;2021
Ferhat;Asi;1992;FDP;-1;Niedersachsen;22;2021
Claus Alexander;Künzle;1985;FDP;-1;Niedersachsen;23;2021
Katharina Johanna;Wieking;1993;FDP;-1;Niedersachsen;24;2021
Thomas;Schellhorn;1961;FDP;-1;Niedersachsen;25;2021
Jan Andreas;Hinderks;1977;FDP;-1;Niedersachsen;26;2021
Günter Ernst;Wichert;1966;FDP;-1;Niedersachsen;27;2021
Grigorios;Aggelidis;1965;FDP;-1;Niedersachsen;28;2021
Franz Josef Joachim;Wundrak;1955;AfD;-1;Niedersachsen;1;2021
Frank Martin Klaus;Rinck;1986;AfD;-1;Niedersachsen;2;2021
Thomas Ludwig Walter;Ehrhorn;1959;AfD;-1;Niedersachsen;3;2021
Dietmar;Friedhoff;1966;AfD;-1;Niedersachsen;4;2021
Jörn Harald;König;1967;AfD;-1;Niedersachsen;5;2021
Dirk;Brandes;1974;AfD;-1;Niedersachsen;6;2021
Danny;Meiners;1979;AfD;-1;Niedersachsen;7;2021
Harald Hans;Wiese;1976;AfD;-1;Niedersachsen;8;2021
Stefan;Marzischewski-Drewes;1965;AfD;-1;Niedersachsen;9;2021
Mirco Karsten;Hanker;1966;AfD;-1;Niedersachsen;10;2021
Volker Hans Markus;Körlin;1960;AfD;-1;Niedersachsen;11;2021
Thomas;Schlick;1975;AfD;-1;Niedersachsen;12;2021
Filiz;Polat;1978;GRÜNE;-1;Niedersachsen;1;2021
Sven-Christian;Kindler;1985;GRÜNE;-1;Niedersachsen;2;2021
Christina-Johanne;Schröder;1983;GRÜNE;-1;Niedersachsen;3;2021
Jürgen;Trittin;1954;GRÜNE;-1;Niedersachsen;4;2021
Julia Maria Kornelia;Verlinden;1979;GRÜNE;-1;Niedersachsen;5;2021
Frank;Bsirske;1952;GRÜNE;-1;Niedersachsen;6;2021
Katja;Keul;1969;GRÜNE;-1;Niedersachsen;7;2021
Helge Stefan;Limburg;1982;GRÜNE;-1;Niedersachsen;8;2021
Karoline;Otte;1996;GRÜNE;-1;Niedersachsen;9;2021
Peer Stefan;Wenzel;1962;GRÜNE;-1;Niedersachsen;10;2021
Swantje Henrike;Michaelsen;1979;GRÜNE;-1;Niedersachsen;11;2021
Julian Nils Christoph;Pahlke;1991;GRÜNE;-1;Niedersachsen;12;2021
Patrizia Susanne;Menge;1960;GRÜNE;-1;Niedersachsen;13;2021
Ottmar Wilhelm;Holtz;1961;GRÜNE;-1;Niedersachsen;14;2021
Margaux Gerlind Jeanne Hildegard;Erdmann;1986;GRÜNE;-1;Niedersachsen;15;2021
Thomas;Klein;1955;GRÜNE;-1;Niedersachsen;16;2021
Lena Maria;Gumnior;1992;GRÜNE;-1;Niedersachsen;17;2021
Henrik;Werner;1988;GRÜNE;-1;Niedersachsen;18;2021
Nadja;Weippert;1982;GRÜNE;-1;Niedersachsen;19;2021
Tanja;Meyer;1973;GRÜNE;-1;Niedersachsen;20;2021
Sina Maria;Beckmann;1981;GRÜNE;-1;Niedersachsen;21;2021
Claas Fiete;Goldenstein;1993;GRÜNE;-1;Niedersachsen;22;2021
Simone;Meyer;1981;GRÜNE;-1;Niedersachsen;23;2021
Jens;Palandt;1967;GRÜNE;-1;Niedersachsen;24;2021
Claudia;Bei der Wieden;1965;GRÜNE;-1;Niedersachsen;25;2021
Everhard;Hüsemann;1960;GRÜNE;-1;Niedersachsen;26;2021
Sylvia;Holste-Hagen;1961;GRÜNE;-1;Niedersachsen;27;2021
Michael;Kopatz;1971;GRÜNE;-1;Niedersachsen;28;2021
Bela Bettina;Lange;1972;GRÜNE;-1;Niedersachsen;29;2021
Stefan;Maas;1962;GRÜNE;-1;Niedersachsen;30;2021
Begüm;Langefeld;1969;GRÜNE;-1;Niedersachsen;31;2021
Markus Erik;Jordan;1961;GRÜNE;-1;Niedersachsen;32;2021
Svenja Vivien;Appuhn;1997;GRÜNE;-1;Niedersachsen;33;2021
Dirk-Claas;Ulrich;1978;GRÜNE;-1;Niedersachsen;34;2021
Liliana;Josek;1994;GRÜNE;-1;Niedersachsen;35;2021
Patrick;Drenske;1985;GRÜNE;-1;Niedersachsen;36;2021
Judith Katja;Frauen;1973;GRÜNE;-1;Niedersachsen;37;2021
Ernst-Eckhard;Tietke;1953;GRÜNE;-1;Niedersachsen;38;2021
Pia;Scholten;1999;GRÜNE;-1;Niedersachsen;39;2021
Hagen;Langosch;2000;GRÜNE;-1;Niedersachsen;40;2021
Amira;Mohamed Ali;1980;DIE LINKE;-1;Niedersachsen;1;2021
Victor Angelo;Perli;1982;DIE LINKE;-1;Niedersachsen;2;2021
Heidi;Reichinnek;1988;DIE LINKE;-1;Niedersachsen;3;2021
Mizgin;Ciftci;1992;DIE LINKE;-1;Niedersachsen;4;2021
Jörg-Diether Wilhelm;Dehm-Desoi;1950;DIE LINKE;-1;Niedersachsen;5;2021
Behiye;Uca;1971;DIE LINKE;-1;Niedersachsen;6;2021
Andreas;Mantzke;1987;DIE LINKE;-1;Niedersachsen;7;2021
Eva-Maria;Brunnemann;1956;DIE LINKE;-1;Niedersachsen;8;2021
Lars-Alexander;Hirsch;2001;DIE LINKE;-1;Niedersachsen;9;2021
Vivienne-Janice;Widawski;2000;DIE LINKE;-1;Niedersachsen;10;2021
Linus Joshua;Petersen;1999;DIE LINKE;-1;Niedersachsen;11;2021
Birgit;Reimers;1967;DIE LINKE;-1;Niedersachsen;12;2021
Raphael Danilo;Maas;2001;DIE LINKE;-1;Niedersachsen;13;2021
Lewia;Gerlinger;1998;DIE LINKE;-1;Niedersachsen;14;2021
Stephan;Rocznik;1984;DIE LINKE;-1;Niedersachsen;15;2021
Jana;Thomas;1991;DIE LINKE;-1;Niedersachsen;16;2021
Isi-Doreen;Knigge;1951;DIE LINKE;-1;Niedersachsen;17;2021
Kathrin;Wagner;1991;Die PARTEI;-1;Niedersachsen;1;2021
Luka;Cicin-Sain;1972;Die PARTEI;-1;Niedersachsen;2;2021
Michaline Elisabeth;Saxel;1990;Die PARTEI;-1;Niedersachsen;3;2021
Erich Manfred Heinz;Knop;1962;Die PARTEI;-1;Niedersachsen;4;2021
Anne;Stekly;1991;Die PARTEI;-1;Niedersachsen;5;2021
Alexander Klaus Michael;Hoffmann;1974;Die PARTEI;-1;Niedersachsen;6;2021
Ýr Estrid;Langhorst;1999;Die PARTEI;-1;Niedersachsen;7;2021
Viktoria;Kluge;1995;Die PARTEI;-1;Niedersachsen;8;2021
Natalie Michelle Diana;Rose;1998;Die PARTEI;-1;Niedersachsen;9;2021
Jan-Phillip;Meyer;1985;Die PARTEI;-1;Niedersachsen;10;2021
Sebastian;Wirth;1990;Die PARTEI;-1;Niedersachsen;11;2021
Carsten Wilhelm Werner Hinrich;Brucks;1965;Die PARTEI;-1;Niedersachsen;12;2021
Luisa Carmen;Dieterich;2001;Die PARTEI;-1;Niedersachsen;13;2021
Marc;Müller;1995;Die PARTEI;-1;Niedersachsen;14;2021
Ingo;Pallast;1993;Die PARTEI;-1;Niedersachsen;15;2021
Carsten;Rehling;1966;Die PARTEI;-1;Niedersachsen;16;2021
Lukas;Meyer;2002;Die PARTEI;-1;Niedersachsen;17;2021
Michael;Werner;1984;Die PARTEI;-1;Niedersachsen;18;2021
Norbert Sebastian;Tschauder;1998;Die PARTEI;-1;Niedersachsen;19;2021
Catharina Johanna;Gutwerk;1986;Die PARTEI;-1;Niedersachsen;20;2021
Luca-Marie;Harms;2001;Die PARTEI;-1;Niedersachsen;21;2021
Meike;Hilbeck;1998;Die PARTEI;-1;Niedersachsen;22;2021
Nina;Knappmeyer;1985;Die PARTEI;-1;Niedersachsen;23;2021
Lissi;Troppenhagen;1963;Die PARTEI;-1;Niedersachsen;24;2021
Stephen Albert;Eltzroth;1984;Die PARTEI;-1;Niedersachsen;25;2021
Luca;Schroeder;2002;Die PARTEI;-1;Niedersachsen;26;2021
Leon;Westerheide;2000;Die PARTEI;-1;Niedersachsen;27;2021
Erich Nico Eckhard;Pfeiffer;1999;Die PARTEI;-1;Niedersachsen;28;2021
Erik;Büter;1999;Die PARTEI;-1;Niedersachsen;29;2021
Kevin;Laukenings;1997;Die PARTEI;-1;Niedersachsen;30;2021
Niklas Willem;Brandes;1991;Die PARTEI;-1;Niedersachsen;31;2021
Robin;Schnieders;1990;Die PARTEI;-1;Niedersachsen;32;2021
Clemens;Ultsch;1988;Die PARTEI;-1;Niedersachsen;33;2021
Jens Manuel;Bolm;1982;Die PARTEI;-1;Niedersachsen;34;2021
Jens;Dunemann;1977;Die PARTEI;-1;Niedersachsen;35;2021
Michael;Scholt;1974;Die PARTEI;-1;Niedersachsen;36;2021
Stefan;Heikebrügge;1971;Die PARTEI;-1;Niedersachsen;37;2021
Harald Christian;Kossow;1962;Die PARTEI;-1;Niedersachsen;38;2021
Jens-Uwe;Thümer;1967;Die PARTEI;-1;Niedersachsen;39;2021
Jochen;Kostka;1986;Die PARTEI;-1;Niedersachsen;40;2021
Susanne Sabine Cornelia;Berghoff;1956;Tierschutzpartei;-1;Niedersachsen;1;2021
Jens;Klingebiel;1970;Tierschutzpartei;-1;Niedersachsen;2;2021
Robert Rouven Christian;Wulff;1991;Tierschutzpartei;-1;Niedersachsen;3;2021
Mona;Jonas-Tadjik;1981;Tierschutzpartei;-1;Niedersachsen;4;2021
Claudia;Klitz;1958;Tierschutzpartei;-1;Niedersachsen;5;2021
Gabriele;Tautz;1963;Tierschutzpartei;-1;Niedersachsen;6;2021
Berit;Heeschen;1970;Tierschutzpartei;-1;Niedersachsen;7;2021
Simone;Oppermann;1966;Tierschutzpartei;-1;Niedersachsen;8;2021
Beate Christine;Paprotny;1956;Tierschutzpartei;-1;Niedersachsen;9;2021
Claudia;Theis;1966;FREIE WÄHLER;-1;Niedersachsen;1;2021
Arnold;Hansen;1956;FREIE WÄHLER;-1;Niedersachsen;2;2021
Alrich;Bartels;1966;FREIE WÄHLER;-1;Niedersachsen;3;2021
Dominique;Paetz;1985;FREIE WÄHLER;-1;Niedersachsen;4;2021
Moritz;Krienke;1987;FREIE WÄHLER;-1;Niedersachsen;5;2021
Günter Werner;Scheunemann;1954;FREIE WÄHLER;-1;Niedersachsen;6;2021
Wolfgang;Gemba;1953;FREIE WÄHLER;-1;Niedersachsen;7;2021
Christian Dieter;Warzecha;1993;FREIE WÄHLER;-1;Niedersachsen;8;2021
Nicole;Striess;1972;FREIE WÄHLER;-1;Niedersachsen;9;2021
Willy Walter;Klingenberg;1962;FREIE WÄHLER;-1;Niedersachsen;10;2021
Josef Heinrich Nikolaus;Vagedes;1952;FREIE WÄHLER;-1;Niedersachsen;11;2021
Günter Karl-Heinz;Gehmert;1947;FREIE WÄHLER;-1;Niedersachsen;12;2021
Ina;Sander;1984;FREIE WÄHLER;-1;Niedersachsen;13;2021
Dieter;Holsten;1950;FREIE WÄHLER;-1;Niedersachsen;14;2021
Andreas;Hey;1964;FREIE WÄHLER;-1;Niedersachsen;15;2021
Volker;Heinecke;1975;FREIE WÄHLER;-1;Niedersachsen;16;2021
Thorsten;Wassermann;1972;FREIE WÄHLER;-1;Niedersachsen;17;2021
Sabine;Hartung;1962;FREIE WÄHLER;-1;Niedersachsen;18;2021
Heinrich;Kalvelage;1959;FREIE WÄHLER;-1;Niedersachsen;19;2021
Philip;Siebold;1998;FREIE WÄHLER;-1;Niedersachsen;20;2021
Detlev;Krüger;1970;FREIE WÄHLER;-1;Niedersachsen;21;2021
Ronald;Rüdiger;1981;FREIE WÄHLER;-1;Niedersachsen;22;2021
Andreas;Bienstein;1968;FREIE WÄHLER;-1;Niedersachsen;23;2021
Eike;Jankun;1964;FREIE WÄHLER;-1;Niedersachsen;24;2021
Lothar;Dinges;1949;FREIE WÄHLER;-1;Niedersachsen;25;2021
Frank Josef;Schrödl;1967;FREIE WÄHLER;-1;Niedersachsen;26;2021
Andreas Georg Alexander;Lang;1957;FREIE WÄHLER;-1;Niedersachsen;27;2021
Carsten;Schürmann;1978;FREIE WÄHLER;-1;Niedersachsen;28;2021
Thomas Ernst Erich Emil;Ganskow;1967;PIRATEN;-1;Niedersachsen;1;2021
Phil;Höfer;1995;PIRATEN;-1;Niedersachsen;2;2021
Martina;Broschei;1965;PIRATEN;-1;Niedersachsen;3;2021
Angela;Ries;1971;PIRATEN;-1;Niedersachsen;4;2021
Christian;Vey;1977;PIRATEN;-1;Niedersachsen;5;2021
Wolf Vincent;Lübcke;1990;PIRATEN;-1;Niedersachsen;6;2021
Holger Klaus Friedel;Lubitz;1971;PIRATEN;-1;Niedersachsen;7;2021
Uwe Gerhard;Kopec;1963;PIRATEN;-1;Niedersachsen;8;2021
Jens Bruno;Golland;1966;PIRATEN;-1;Niedersachsen;9;2021
Olaf;Engel;1971;PIRATEN;-1;Niedersachsen;10;2021
Richard Bodo;Klaus;1965;PIRATEN;-1;Niedersachsen;11;2021
Roland Reiner Gustav;Schultz;1963;PIRATEN;-1;Niedersachsen;12;2021
Hans Joachim;Roden;1956;PIRATEN;-1;Niedersachsen;13;2021
Lars;Scheumer;1975;PIRATEN;-1;Niedersachsen;14;2021
Manfred Wilhelm;Dammann;1959;NPD;-1;Niedersachsen;1;2021
Carsten Rudolf Hubert;Dicty;1966;NPD;-1;Niedersachsen;2;2021
Manfred;Börm;1950;NPD;-1;Niedersachsen;3;2021
Ulrich Ernst Georg Kurt;Eigenfeld;1947;NPD;-1;Niedersachsen;4;2021
Wilhelm Heinrich Friedrich;Sudmann;1960;NPD;-1;Niedersachsen;5;2021
Sarah Gina;Warneke;1993;V-Partei³;-1;Niedersachsen;1;2021
Anna Saskia;Wolters;1983;V-Partei³;-1;Niedersachsen;2;2021
Natalie;Cramer;1975;V-Partei³;-1;Niedersachsen;3;2021
Maik;Wolters;1981;V-Partei³;-1;Niedersachsen;4;2021
Kristin;Edelmann;1970;V-Partei³;-1;Niedersachsen;5;2021
Martina;Kläger;1964;V-Partei³;-1;Niedersachsen;6;2021
Andrea;Stenzel;1964;V-Partei³;-1;Niedersachsen;7;2021
Carsten Günter Helmut;Krehl;1973;ÖDP;-1;Niedersachsen;1;2021
Martin Friedhelm;Dreß;1961;ÖDP;-1;Niedersachsen;2;2021
Bastian;Michel;1980;ÖDP;-1;Niedersachsen;3;2021
Klaus;Brinkmann;1959;ÖDP;-1;Niedersachsen;4;2021
