kurzbezeichnung;wahlkreis_id;jahr;anzahl
Bündnis C;95;2021;52
du.;95;2021;140
LIEBE;95;2021;142
LKR;95;2021;35
PdF;95;2021;48
LfK;95;2021;109
Team Todenhöfer;95;2021;1937
Volt;95;2021;1424
CDU;96;2021;41551
SPD;96;2021;41641
FDP;96;2021;21902
AfD;96;2021;7750
GRÜNE;96;2021;50174
DIE LINKE;96;2021;10026
Die PARTEI;96;2021;1661
Tierschutzpartei;96;2021;1371
PIRATEN;96;2021;611
FREIE WÄHLER;96;2021;897
NPD;96;2021;51
ÖDP;96;2021;162
V-Partei³;96;2021;130
Gesundheitsforschung;96;2021;113
MLPD;96;2021;57
Die Humanisten;96;2021;196
DKP;96;2021;47
SGP;96;2021;12
dieBasis;96;2021;1823
Bündnis C;96;2021;106
du.;96;2021;68
LIEBE;96;2021;118
LKR;96;2021;75
PdF;96;2021;53
LfK;96;2021;77
Team Todenhöfer;96;2021;1817
Volt;96;2021;1955
CDU;97;2021;51474
SPD;97;2021;49529
FDP;97;2021;23122
AfD;97;2021;13604
GRÜNE;97;2021;29305
DIE LINKE;97;2021;6353
Die PARTEI;97;2021;2067
Tierschutzpartei;97;2021;3021
PIRATEN;97;2021;804
FREIE WÄHLER;97;2021;1392
NPD;97;2021;164
ÖDP;97;2021;156
V-Partei³;97;2021;134
Gesundheitsforschung;97;2021;223
MLPD;97;2021;19
Die Humanisten;97;2021;153
DKP;97;2021;19
SGP;97;2021;23
dieBasis;97;2021;2583
Bündnis C;97;2021;220
du.;97;2021;87
LIEBE;97;2021;278
LKR;97;2021;46
PdF;97;2021;52
LfK;97;2021;154
Team Todenhöfer;97;2021;921
Volt;97;2021;921
Volksabstimmung;97;2021;0
CDU;98;2021;51795
SPD;98;2021;41753
FDP;98;2021;23435
AfD;98;2021;10551
GRÜNE;98;2021;31027
DIE LINKE;98;2021;5687
Die PARTEI;98;2021;1530
Tierschutzpartei;98;2021;2215
PIRATEN;98;2021;599
FREIE WÄHLER;98;2021;1303
NPD;98;2021;112
ÖDP;98;2021;166
V-Partei³;98;2021;128
Gesundheitsforschung;98;2021;196
MLPD;98;2021;20
Die Humanisten;98;2021;135
DKP;98;2021;11
SGP;98;2021;10
dieBasis;98;2021;2111
Bündnis C;98;2021;169
du.;98;2021;59
LIEBE;98;2021;223
LKR;98;2021;78
PdF;98;2021;61
LfK;98;2021;170
Team Todenhöfer;98;2021;855
Volt;98;2021;1022
Volksabstimmung;98;2021;0
CDU;99;2021;44018
SPD;99;2021;42413
FDP;99;2021;19796
AfD;99;2021;15211
GRÜNE;99;2021;19959
DIE LINKE;99;2021;5153
Die PARTEI;99;2021;1622
Tierschutzpartei;99;2021;2426
PIRATEN;99;2021;652
FREIE WÄHLER;99;2021;1434
NPD;99;2021;153
ÖDP;99;2021;183
V-Partei³;99;2021;89
Gesundheitsforschung;99;2021;221
MLPD;99;2021;25
Die Humanisten;99;2021;104
DKP;99;2021;15
SGP;99;2021;18
dieBasis;99;2021;2809
Bündnis C;99;2021;699
du.;99;2021;78
LIEBE;99;2021;236
LKR;99;2021;34
PdF;99;2021;110
LfK;99;2021;178
Team Todenhöfer;99;2021;635
Volt;99;2021;403
CDU;100;2021;48224
SPD;100;2021;44429
FDP;100;2021;24373
AfD;100;2021;10051
GRÜNE;100;2021;32285
DIE LINKE;100;2021;5222
Die PARTEI;100;2021;1419
Tierschutzpartei;100;2021;2199
PIRATEN;100;2021;554
FREIE WÄHLER;100;2021;1697
NPD;100;2021;100
ÖDP;100;2021;115
V-Partei³;100;2021;119
Gesundheitsforschung;100;2021;208
MLPD;100;2021;27
Die Humanisten;100;2021;127
DKP;100;2021;22
SGP;100;2021;9
dieBasis;100;2021;2247
Bündnis C;100;2021;132
du.;100;2021;76
LIEBE;100;2021;223
LKR;100;2021;34
PdF;100;2021;41
LfK;100;2021;157
Team Todenhöfer;100;2021;662
Volt;100;2021;1144
CDU;101;2021;33246
SPD;101;2021;44586
FDP;101;2021;15931
AfD;101;2021;10966
GRÜNE;101;2021;29329
DIE LINKE;101;2021;7318
Die PARTEI;101;2021;2076
Tierschutzpartei;101;2021;2081
PIRATEN;101;2021;664
FREIE WÄHLER;101;2021;918
NPD;101;2021;123
ÖDP;101;2021;112
V-Partei³;101;2021;139
Gesundheitsforschung;101;2021;216
MLPD;101;2021;96
Die Humanisten;101;2021;124
DKP;101;2021;36
SGP;101;2021;24
dieBasis;101;2021;1715
Bündnis C;101;2021;100
du.;101;2021;98
LIEBE;101;2021;195
LKR;101;2021;36
PdF;101;2021;57
LfK;101;2021;149
Team Todenhöfer;101;2021;1669
Volt;101;2021;996
CDU;102;2021;30527
SPD;102;2021;42421
FDP;102;2021;15970
AfD;102;2021;12090
GRÜNE;102;2021;25388
DIE LINKE;102;2021;8055
Die PARTEI;102;2021;1674
Tierschutzpartei;102;2021;2159
PIRATEN;102;2021;533
FREIE WÄHLER;102;2021;964
NPD;102;2021;167
ÖDP;102;2021;97
V-Partei³;102;2021;126
Gesundheitsforschung;102;2021;152
MLPD;102;2021;122
Die Humanisten;102;2021;123
DKP;102;2021;58
SGP;102;2021;30
dieBasis;102;2021;1733
Bündnis C;102;2021;115
du.;102;2021;78
LIEBE;102;2021;167
LKR;102;2021;27
PdF;102;2021;49
LfK;102;2021;129
Team Todenhöfer;102;2021;1713
Volt;102;2021;732
CDU;103;2021;39413
SPD;103;2021;48196
FDP;103;2021;20256
AfD;103;2021;12506
GRÜNE;103;2021;24296
DIE LINKE;103;2021;6076
Die PARTEI;103;2021;2044
Tierschutzpartei;103;2021;2521
PIRATEN;103;2021;624
FREIE WÄHLER;103;2021;1086
NPD;103;2021;143
ÖDP;103;2021;99
V-Partei³;103;2021;118
Gesundheitsforschung;103;2021;194
MLPD;103;2021;80
Die Humanisten;103;2021;174
DKP;103;2021;17
SGP;103;2021;13
dieBasis;103;2021;1913
Bündnis C;103;2021;83
du.;103;2021;56
LIEBE;103;2021;260
LKR;103;2021;30
PdF;103;2021;70
LfK;103;2021;168
Team Todenhöfer;103;2021;1312
Volt;103;2021;470
CDU;104;2021;43354
SPD;104;2021;42385
FDP;104;2021;21083
AfD;104;2021;10658
GRÜNE;104;2021;25430
DIE LINKE;104;2021;4956
Die PARTEI;104;2021;1474
Tierschutzpartei;104;2021;2260
PIRATEN;104;2021;652
FREIE WÄHLER;104;2021;1117
NPD;104;2021;130
ÖDP;104;2021;104
V-Partei³;104;2021;119
Gesundheitsforschung;104;2021;208
MLPD;104;2021;22
Die Humanisten;104;2021;94
DKP;104;2021;21
SGP;104;2021;14
dieBasis;104;2021;1632
Bündnis C;104;2021;98
du.;104;2021;72
LIEBE;104;2021;215
LKR;104;2021;46
PdF;104;2021;77
LfK;104;2021;195
Team Todenhöfer;104;2021;1321
Volt;104;2021;571
CDU;105;2021;33254
SPD;105;2021;34409
FDP;105;2021;16235
AfD;105;2021;9104
GRÜNE;105;2021;18112
DIE LINKE;105;2021;3887
Die PARTEI;105;2021;1293
Tierschutzpartei;105;2021;1656
PIRATEN;105;2021;613
FREIE WÄHLER;105;2021;759
NPD;105;2021;109
ÖDP;105;2021;79
V-Partei³;105;2021;82
Gesundheitsforschung;105;2021;183
MLPD;105;2021;59
Die Humanisten;105;2021;85
DKP;105;2021;12
SGP;105;2021;15
dieBasis;105;2021;1210
Bündnis C;105;2021;154
du.;105;2021;58
LIEBE;105;2021;138
LKR;105;2021;37
PdF;105;2021;34
LfK;105;2021;152
Team Todenhöfer;105;2021;851
Volt;105;2021;312
CDU;106;2021;44892
SPD;106;2021;38195
FDP;106;2021;27743
AfD;106;2021;7495
GRÜNE;106;2021;39452
DIE LINKE;106;2021;6741
Die PARTEI;106;2021;1561
Tierschutzpartei;106;2021;1635
PIRATEN;106;2021;516
FREIE WÄHLER;106;2021;851
NPD;106;2021;84
ÖDP;106;2021;110
V-Partei³;106;2021;145
Gesundheitsforschung;106;2021;143
MLPD;106;2021;49
Die Humanisten;106;2021;165
DKP;106;2021;45
SGP;106;2021;12
dieBasis;106;2021;1535
Bündnis C;106;2021;42
du.;106;2021;89
LIEBE;106;2021;139
LKR;106;2021;42
PdF;106;2021;52
LfK;106;2021;147
Team Todenhöfer;106;2021;1315
Volt;106;2021;1108
CDU;107;2021;31639
SPD;107;2021;35671
FDP;107;2021;17335
AfD;107;2021;8503
GRÜNE;107;2021;31524
DIE LINKE;107;2021;6931
Die PARTEI;107;2021;1572
Tierschutzpartei;107;2021;1831
PIRATEN;107;2021;517
FREIE WÄHLER;107;2021;859
NPD;107;2021;81
ÖDP;107;2021;90
V-Partei³;107;2021;129
Gesundheitsforschung;107;2021;147
MLPD;107;2021;66
Die Humanisten;107;2021;141
DKP;107;2021;62
SGP;107;2021;16
dieBasis;107;2021;1280
Bündnis C;107;2021;49
du.;107;2021;77
LIEBE;107;2021;143
LKR;107;2021;28
PdF;107;2021;55
LfK;107;2021;139
Team Todenhöfer;107;2021;1674
Volt;107;2021;873
CDU;108;2021;48166
SPD;108;2021;43760
FDP;108;2021;20333
AfD;108;2021;11298
GRÜNE;108;2021;21951
DIE LINKE;108;2021;4771
Die PARTEI;108;2021;1774
Tierschutzpartei;108;2021;2367
PIRATEN;108;2021;607
FREIE WÄHLER;108;2021;861
NPD;108;2021;132
ÖDP;108;2021;108
V-Partei³;108;2021;149
Gesundheitsforschung;108;2021;231
MLPD;108;2021;29
Die Humanisten;108;2021;125
DKP;108;2021;44
SGP;108;2021;25
dieBasis;108;2021;1748
Bündnis C;108;2021;61
du.;108;2021;72
LIEBE;108;2021;234
LKR;108;2021;31
PdF;108;2021;50
LfK;108;2021;166
Team Todenhöfer;108;2021;1393
Volt;108;2021;480
CDU;109;2021;36555
SPD;109;2021;34877
FDP;109;2021;15459
AfD;109;2021;9641
GRÜNE;109;2021;18166
DIE LINKE;109;2021;4927
Die PARTEI;109;2021;1562
Tierschutzpartei;109;2021;2013
PIRATEN;109;2021;467
FREIE WÄHLER;109;2021;850
NPD;109;2021;190
ÖDP;109;2021;111
V-Partei³;109;2021;122
Gesundheitsforschung;109;2021;166
MLPD;109;2021;24
Die Humanisten;109;2021;109
DKP;109;2021;86
SGP;109;2021;12
dieBasis;109;2021;1343
Bündnis C;109;2021;33
du.;109;2021;74
LIEBE;109;2021;211
LKR;109;2021;22
PdF;109;2021;49
LfK;109;2021;119
Team Todenhöfer;109;2021;907
Volt;109;2021;310
CDU;110;2021;45635
SPD;110;2021;39407
FDP;110;2021;22069
AfD;110;2021;9342
GRÜNE;110;2021;24014
DIE LINKE;110;2021;4680
Die PARTEI;110;2021;1610
Tierschutzpartei;110;2021;2111
PIRATEN;110;2021;580
FREIE WÄHLER;110;2021;981
NPD;110;2021;108
ÖDP;110;2021;117
V-Partei³;110;2021;119
Gesundheitsforschung;110;2021;155
MLPD;110;2021;44
Die Humanisten;110;2021;103
DKP;110;2021;45
SGP;110;2021;16
dieBasis;110;2021;1528
Bündnis C;110;2021;94
du.;110;2021;65
LIEBE;110;2021;201
LKR;110;2021;33
PdF;110;2021;36
LfK;110;2021;147
Team Todenhöfer;110;2021;975
Volt;110;2021;379
CDU;111;2021;52896
SPD;111;2021;46375
FDP;111;2021;22281
AfD;111;2021;10357
GRÜNE;111;2021;25673
DIE LINKE;111;2021;5203
Die PARTEI;111;2021;2140
Tierschutzpartei;111;2021;2618
PIRATEN;111;2021;632
FREIE WÄHLER;111;2021;1327
NPD;111;2021;140
ÖDP;111;2021;183
V-Partei³;111;2021;120
Gesundheitsforschung;111;2021;197
MLPD;111;2021;31
Die Humanisten;111;2021;133
DKP;111;2021;22
SGP;111;2021;12
dieBasis;111;2021;1808
Bündnis C;111;2021;93
du.;111;2021;82
LIEBE;111;2021;228
LKR;111;2021;33
PdF;111;2021;54
LfK;111;2021;155
Team Todenhöfer;111;2021;582
Volt;111;2021;377
CDU;112;2021;54793
SPD;112;2021;47837
FDP;112;2021;19542
AfD;112;2021;9632
GRÜNE;112;2021;23587
DIE LINKE;112;2021;4728
Die PARTEI;112;2021;1438
Tierschutzpartei;112;2021;2386
PIRATEN;112;2021;605
FREIE WÄHLER;112;2021;1488
NPD;112;2021;150
ÖDP;112;2021;115
V-Partei³;112;2021;107
Gesundheitsforschung;112;2021;224
MLPD;112;2021;28
Die Humanisten;112;2021;121
DKP;112;2021;17
SGP;112;2021;15
dieBasis;112;2021;1628
Bündnis C;112;2021;60
du.;112;2021;77
LIEBE;112;2021;241
LKR;112;2021;28
PdF;112;2021;60
LfK;112;2021;167
Team Todenhöfer;112;2021;297
Volt;112;2021;396
CDU;113;2021;42544
SPD;113;2021;53277
FDP;113;2021;17302
AfD;113;2021;10994
GRÜNE;113;2021;20629
DIE LINKE;113;2021;5103
Die PARTEI;113;2021;2079
Tierschutzpartei;113;2021;2468
PIRATEN;113;2021;515
FREIE WÄHLER;113;2021;966
NPD;113;2021;134
ÖDP;113;2021;92
V-Partei³;113;2021;81
Gesundheitsforschung;113;2021;205
MLPD;113;2021;65
Die Humanisten;113;2021;84
DKP;113;2021;19
SGP;113;2021;16
dieBasis;113;2021;1444
Bündnis C;113;2021;92
du.;113;2021;73
LIEBE;113;2021;226
LKR;113;2021;37
PdF;113;2021;52
LfK;113;2021;162
Team Todenhöfer;113;2021;629
Volt;113;2021;209
CDU;114;2021;32316
SPD;114;2021;41476
FDP;114;2021;14899
AfD;114;2021;9189
GRÜNE;114;2021;19539
DIE LINKE;114;2021;4703
Die PARTEI;114;2021;1507
Tierschutzpartei;114;2021;1915
PIRATEN;114;2021;506
FREIE WÄHLER;114;2021;818
NPD;114;2021;103
ÖDP;114;2021;70
V-Partei³;114;2021;89
Gesundheitsforschung;114;2021;143
MLPD;114;2021;78
Die Humanisten;114;2021;113
DKP;114;2021;27
SGP;114;2021;16
dieBasis;114;2021;1362
Bündnis C;114;2021;88
du.;114;2021;71
LIEBE;114;2021;189
LKR;114;2021;38
PdF;114;2021;41
LfK;114;2021;119
Team Todenhöfer;114;2021;969
Volt;114;2021;232
CDU;115;2021;23166
SPD;115;2021;41308
FDP;115;2021;10593
AfD;115;2021;9802
GRÜNE;115;2021;17912
DIE LINKE;115;2021;5580
Die PARTEI;115;2021;1482
Tierschutzpartei;115;2021;2135
PIRATEN;115;2021;487
FREIE WÄHLER;115;2021;780
NPD;115;2021;149
ÖDP;115;2021;79
V-Partei³;115;2021;112
Gesundheitsforschung;115;2021;156
MLPD;115;2021;148
Die Humanisten;115;2021;128
DKP;115;2021;46
SGP;115;2021;22
dieBasis;115;2021;1081
Bündnis C;115;2021;75
du.;115;2021;79
LIEBE;115;2021;158
LKR;115;2021;28
PdF;115;2021;35
LfK;115;2021;142
Team Todenhöfer;115;2021;1603
Volt;115;2021;308
CDU;116;2021;18168
SPD;116;2021;35842
FDP;116;2021;7913
AfD;116;2021;11834
GRÜNE;116;2021;10287
DIE LINKE;116;2021;4508
Die PARTEI;116;2021;1235
Tierschutzpartei;116;2021;2022
PIRATEN;116;2021;379
FREIE WÄHLER;116;2021;674
NPD;116;2021;236
ÖDP;116;2021;56
V-Partei³;116;2021;90
Gesundheitsforschung;116;2021;164
MLPD;116;2021;172
Die Humanisten;116;2021;81
DKP;116;2021;41
SGP;116;2021;15
dieBasis;116;2021;755
Bündnis C;116;2021;73
du.;116;2021;63
LIEBE;116;2021;186
LKR;116;2021;26
PdF;116;2021;38
LfK;116;2021;128
Team Todenhöfer;116;2021;1980
Volt;116;2021;200
UNABHÄNGIGE;116;2021;0
CDU;117;2021;30770
SPD;117;2021;53034
FDP;117;2021;13573
AfD;117;2021;13099
GRÜNE;117;2021;17945
DIE LINKE;117;2021;5613
Die PARTEI;117;2021;2199
Tierschutzpartei;117;2021;2473
PIRATEN;117;2021;515
FREIE WÄHLER;117;2021;847
NPD;117;2021;182
ÖDP;117;2021;100
V-Partei³;117;2021;154
Gesundheitsforschung;117;2021;201
MLPD;117;2021;71
Die Humanisten;117;2021;87
DKP;117;2021;28
SGP;117;2021;20
dieBasis;117;2021;1064
Bündnis C;117;2021;74
du.;117;2021;54
LIEBE;117;2021;209
LKR;117;2021;22
PdF;117;2021;45
LfK;117;2021;167
Team Todenhöfer;117;2021;1113
Volt;117;2021;357
CDU;118;2021;32698
SPD;118;2021;46084
FDP;118;2021;15188
AfD;118;2021;11135
GRÜNE;118;2021;20232
DIE LINKE;118;2021;4494
Die PARTEI;118;2021;1613
Tierschutzpartei;118;2021;2126
PIRATEN;118;2021;450
FREIE WÄHLER;118;2021;677
NPD;118;2021;125
ÖDP;118;2021;81
V-Partei³;118;2021;88
Gesundheitsforschung;118;2021;186
MLPD;118;2021;72
Die Humanisten;118;2021;98
DKP;118;2021;58
SGP;118;2021;21
dieBasis;118;2021;1224
Bündnis C;118;2021;87
du.;118;2021;56
LIEBE;118;2021;184
LKR;118;2021;40
PdF;118;2021;34
LfK;118;2021;120
Team Todenhöfer;118;2021;1080
Volt;118;2021;338
CDU;119;2021;21039
SPD;119;2021;35363
FDP;119;2021;9531
AfD;119;2021;11521
GRÜNE;119;2021;13971
DIE LINKE;119;2021;4525
Die PARTEI;119;2021;1421
Tierschutzpartei;119;2021;1924
PIRATEN;119;2021;349
FREIE WÄHLER;119;2021;639
NPD;119;2021;132
ÖDP;119;2021;57
V-Partei³;119;2021;74
Gesundheitsforschung;119;2021;155
MLPD;119;2021;142
Die Humanisten;119;2021;95
DKP;119;2021;94
SGP;119;2021;16
dieBasis;119;2021;840
Bündnis C;119;2021;64
du.;119;2021;60
LIEBE;119;2021;190
LKR;119;2021;32
PdF;119;2021;35
LfK;119;2021;122
Team Todenhöfer;119;2021;1718
Volt;119;2021;300
CDU;120;2021;37053
SPD;120;2021;42629
FDP;120;2021;17995
AfD;120;2021;8398
GRÜNE;120;2021;30764
DIE LINKE;120;2021;6117
Die PARTEI;120;2021;1718
Tierschutzpartei;120;2021;2005
PIRATEN;120;2021;443
FREIE WÄHLER;120;2021;845
NPD;120;2021;90
ÖDP;120;2021;89
V-Partei³;120;2021;116
Gesundheitsforschung;120;2021;129
MLPD;120;2021;64
Die Humanisten;120;2021;137
DKP;120;2021;90
SGP;120;2021;15
dieBasis;120;2021;1521
Bündnis C;120;2021;78
du.;120;2021;61
LIEBE;120;2021;151
LKR;120;2021;60
PdF;120;2021;40
LfK;120;2021;99
Team Todenhöfer;120;2021;852
Volt;120;2021;504
CDU;121;2021;27988
SPD;121;2021;42552
FDP;121;2021;11989
AfD;121;2021;10927
GRÜNE;121;2021;15180
DIE LINKE;121;2021;4239
Die PARTEI;121;2021;1526
Tierschutzpartei;121;2021;1961
PIRATEN;121;2021;473
FREIE WÄHLER;121;2021;594
NPD;121;2021;152
ÖDP;121;2021;60
V-Partei³;121;2021;80
Gesundheitsforschung;121;2021;164
MLPD;121;2021;87
Die Humanisten;121;2021;72
DKP;121;2021;40
SGP;121;2021;16
dieBasis;121;2021;966
Bündnis C;121;2021;69
du.;121;2021;62
LIEBE;121;2021;170
LKR;121;2021;33
PdF;121;2021;42
LfK;121;2021;140
Team Todenhöfer;121;2021;913
Volt;121;2021;242
CDU;122;2021;33610
SPD;122;2021;48563
FDP;122;2021;13571
AfD;122;2021;12522
GRÜNE;122;2021;15627
DIE LINKE;122;2021;4084
Die PARTEI;122;2021;1555
Tierschutzpartei;122;2021;2368
PIRATEN;122;2021;548
FREIE WÄHLER;122;2021;634
NPD;122;2021;170
ÖDP;122;2021;72
V-Partei³;122;2021;91
Gesundheitsforschung;122;2021;217
MLPD;122;2021;81
Die Humanisten;122;2021;79
DKP;122;2021;29
SGP;122;2021;10
dieBasis;122;2021;1093
Bündnis C;122;2021;62
du.;122;2021;56
LIEBE;122;2021;207
LKR;122;2021;32
PdF;122;2021;44
LfK;122;2021;117
Team Todenhöfer;122;2021;1094
Volt;122;2021;202
CDU;123;2021;22091
SPD;123;2021;41326
FDP;123;2021;9721
AfD;123;2021;14204
GRÜNE;123;2021;11170
DIE LINKE;123;2021;3853
Die PARTEI;123;2021;1245
Tierschutzpartei;123;2021;2572
PIRATEN;123;2021;394
FREIE WÄHLER;123;2021;723
NPD;123;2021;181
ÖDP;123;2021;51
V-Partei³;123;2021;70
Gesundheitsforschung;123;2021;176
MLPD;123;2021;222
Die Humanisten;123;2021;69
DKP;123;2021;28
SGP;123;2021;13
dieBasis;123;2021;775
Bündnis C;123;2021;55
du.;123;2021;51
LIEBE;123;2021;184
LKR;123;2021;21
PdF;123;2021;22
LfK;123;2021;128
Team Todenhöfer;123;2021;1753
Volt;123;2021;186
CDU;124;2021;52625
SPD;124;2021;44788
FDP;124;2021;17783
AfD;124;2021;8385
GRÜNE;124;2021;20525
DIE LINKE;124;2021;4469
Die PARTEI;124;2021;1354
Tierschutzpartei;124;2021;1510
PIRATEN;124;2021;521
FREIE WÄHLER;124;2021;937
NPD;124;2021;130
ÖDP;124;2021;84
V-Partei³;124;2021;72
Gesundheitsforschung;124;2021;137
MLPD;124;2021;19
Die Humanisten;124;2021;95
DKP;124;2021;15
SGP;124;2021;15
dieBasis;124;2021;1050
Bündnis C;124;2021;60
du.;124;2021;52
LIEBE;124;2021;163
LKR;124;2021;23
PdF;124;2021;53
LfK;124;2021;130
Team Todenhöfer;124;2021;432
Volt;124;2021;492
CDU;125;2021;36814
SPD;125;2021;51637
FDP;125;2021;14647
AfD;125;2021;13899
GRÜNE;125;2021;16434
DIE LINKE;125;2021;4484
Die PARTEI;125;2021;1757
Tierschutzpartei;125;2021;2536
PIRATEN;125;2021;526
FREIE WÄHLER;125;2021;661
NPD;125;2021;150
ÖDP;125;2021;200
V-Partei³;125;2021;89
Gesundheitsforschung;125;2021;200
MLPD;125;2021;78
Die Humanisten;125;2021;85
DKP;125;2021;236
SGP;125;2021;17
dieBasis;125;2021;1048
Bündnis C;125;2021;31
du.;125;2021;76
LIEBE;125;2021;232
LKR;125;2021;81
PdF;125;2021;50
LfK;125;2021;152
Team Todenhöfer;125;2021;1246
Volt;125;2021;257
CDU;126;2021;59102
SPD;126;2021;42303
FDP;126;2021;19081
AfD;126;2021;7724
GRÜNE;126;2021;21738
DIE LINKE;126;2021;3914
Die PARTEI;126;2021;1324
Tierschutzpartei;126;2021;1517
PIRATEN;126;2021;486
FREIE WÄHLER;126;2021;1056
NPD;126;2021;75
ÖDP;126;2021;116
V-Partei³;126;2021;86
Gesundheitsforschung;126;2021;163
MLPD;126;2021;22
Die Humanisten;126;2021;78
DKP;126;2021;27
SGP;126;2021;9
dieBasis;126;2021;1219
Bündnis C;126;2021;68
du.;126;2021;69
LIEBE;126;2021;176
LKR;126;2021;31
PdF;126;2021;45
LfK;126;2021;140
Team Todenhöfer;126;2021;396
Volt;126;2021;311
CDU;127;2021;55230
SPD;127;2021;42647
FDP;127;2021;17927
AfD;127;2021;7339
GRÜNE;127;2021;25506
DIE LINKE;127;2021;4093
Die PARTEI;127;2021;1348
Tierschutzpartei;127;2021;1595
PIRATEN;127;2021;580
FREIE WÄHLER;127;2021;998
NPD;127;2021;121
ÖDP;127;2021;101
V-Partei³;127;2021;79
Gesundheitsforschung;127;2021;179
MLPD;127;2021;8
Die Humanisten;127;2021;83
DKP;127;2021;18
SGP;127;2021;5
dieBasis;127;2021;1184
Bündnis C;127;2021;51
du.;127;2021;45
LIEBE;127;2021;152
LKR;127;2021;30
PdF;127;2021;42
LfK;127;2021;151
Team Todenhöfer;127;2021;262
Volt;127;2021;408
CDU;128;2021;42528
SPD;128;2021;50555
FDP;128;2021;16113
AfD;128;2021;9253
GRÜNE;128;2021;23996
DIE LINKE;128;2021;4723
Die PARTEI;128;2021;1446
Tierschutzpartei;128;2021;1504
PIRATEN;128;2021;482
FREIE WÄHLER;128;2021;813
NPD;128;2021;116
ÖDP;128;2021;97
V-Partei³;128;2021;73
Gesundheitsforschung;128;2021;128
MLPD;128;2021;29
Die Humanisten;128;2021;94
DKP;128;2021;18
SGP;128;2021;15
dieBasis;128;2021;1241
Bündnis C;128;2021;69
du.;128;2021;34
LIEBE;128;2021;166
LKR;128;2021;27
PdF;128;2021;39
LfK;128;2021;112
Team Todenhöfer;128;2021;460
Volt;128;2021;401
CDU;129;2021;43790
SPD;129;2021;45844
FDP;129;2021;20786
AfD;129;2021;5603
GRÜNE;129;2021;60036
DIE LINKE;129;2021;9746
Die PARTEI;129;2021;1684
Tierschutzpartei;129;2021;1326
PIRATEN;129;2021;479
FREIE WÄHLER;129;2021;691
NPD;129;2021;45
ÖDP;129;2021;422
V-Partei³;129;2021;150
Gesundheitsforschung;129;2021;116
MLPD;129;2021;12
Die Humanisten;129;2021;205
DKP;129;2021;75
SGP;129;2021;22
dieBasis;129;2021;1409
Bündnis C;129;2021;42
du.;129;2021;93
LIEBE;129;2021;138
LKR;129;2021;25
PdF;129;2021;52
LfK;129;2021;79
Team Todenhöfer;129;2021;774
Volt;129;2021;1812
CDU;130;2021;51722
SPD;130;2021;47648
FDP;130;2021;18193
AfD;130;2021;10533
GRÜNE;130;2021;23309
DIE LINKE;130;2021;4525
Die PARTEI;130;2021;1553
Tierschutzpartei;130;2021;1729
PIRATEN;130;2021;535
FREIE WÄHLER;130;2021;1014
NPD;130;2021;128
ÖDP;130;2021;200
V-Partei³;130;2021;84
Gesundheitsforschung;130;2021;179
MLPD;130;2021;13
Die Humanisten;130;2021;108
DKP;130;2021;31
SGP;130;2021;13
dieBasis;130;2021;1518
Bündnis C;130;2021;113
du.;130;2021;62
LIEBE;130;2021;207
LKR;130;2021;33
PdF;130;2021;54
LfK;130;2021;132
Team Todenhöfer;130;2021;635
Volt;130;2021;351
CDU;131;2021;52421
SPD;131;2021;47371
FDP;131;2021;21211
AfD;131;2021;13299
GRÜNE;131;2021;28308
DIE LINKE;131;2021;5173
Die PARTEI;131;2021;1851
Tierschutzpartei;131;2021;1896
PIRATEN;131;2021;613
FREIE WÄHLER;131;2021;1441
NPD;131;2021;135
ÖDP;131;2021;147
V-Partei³;131;2021;113
Gesundheitsforschung;131;2021;219
MLPD;131;2021;21
Die Humanisten;131;2021;97
DKP;131;2021;33
SGP;131;2021;8
dieBasis;131;2021;2010
Bündnis C;131;2021;272
du.;131;2021;78
LIEBE;131;2021;263
LKR;131;2021;33
PdF;131;2021;50
LfK;131;2021;157
Team Todenhöfer;131;2021;750
Volt;131;2021;378
CDU;132;2021;37355
SPD;132;2021;50009
FDP;132;2021;20658
AfD;132;2021;12448
GRÜNE;132;2021;40161
DIE LINKE;132;2021;11462
Die PARTEI;132;2021;2324
Tierschutzpartei;132;2021;1872
PIRATEN;132;2021;683
FREIE WÄHLER;132;2021;697
NPD;132;2021;120
ÖDP;132;2021;197
V-Partei³;132;2021;117
Gesundheitsforschung;132;2021;219
MLPD;132;2021;88
Die Humanisten;132;2021;156
DKP;132;2021;64
SGP;132;2021;25
dieBasis;132;2021;2274
Bündnis C;132;2021;336
du.;132;2021;105
LIEBE;132;2021;187
LKR;132;2021;32
PdF;132;2021;77
LfK;132;2021;186
Team Todenhöfer;132;2021;1591
Volt;132;2021;720
CDU;133;2021;39769
SPD;133;2021;53359
FDP;133;2021;19884
AfD;133;2021;16144
GRÜNE;133;2021;22732
DIE LINKE;133;2021;6038
Die PARTEI;133;2021;2003
Tierschutzpartei;133;2021;2181
PIRATEN;133;2021;565
FREIE WÄHLER;133;2021;1352
NPD;133;2021;144
ÖDP;133;2021;72
V-Partei³;133;2021;104
Gesundheitsforschung;133;2021;149
MLPD;133;2021;37
Die Humanisten;133;2021;117
DKP;133;2021;33
SGP;133;2021;15
dieBasis;133;2021;2226
Bündnis C;133;2021;501
du.;133;2021;80
LIEBE;133;2021;212
LKR;133;2021;37
PdF;133;2021;53
LfK;133;2021;185
Team Todenhöfer;133;2021;760
Volt;133;2021;304
CDU;134;2021;35814
SPD;134;2021;49351
